Bag Name,Laser Range (second 4)
2023-05-10-17-08-27.bag,"26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,4.6013288497924805,4.637955665588379,26.0,4.648658752441406,4.675355911254883,26.0,4.741998672485352,4.704874038696289,26.0,4.704700469970703,4.847259044647217,26.0,4.990846157073975,5.187366485595703,5.455804824829102,5.454732894897461,26.0,5.354860782623291,26.0,5.046438694000244,26.0,5.272996425628662,5.263043403625488,26.0,5.2341532707214355,5.198302745819092,26.0,26.0,4.803304672241211,26.0,4.6328840255737305,5.070953369140625,5.036205291748047,5.050073623657227,4.998025417327881,26.0,4.963909149169922,4.942736625671387,4.9085893630981445,26.0,4.878413677215576,4.759122371673584,4.755439281463623,26.0,4.808724403381348,3.3335225582122803,3.5480399131774902,3.4880738258361816,4.691072463989258,4.648841857910156,26.0,3.4772720336914062,3.2666635513305664,4.645584583282471,4.6594367027282715,4.621225833892822,4.537312030792236,4.48085880279541,26.0,4.575161933898926,4.5236592292785645,4.549768447875977,4.534083843231201,4.512632369995117,4.490172386169434,4.494622707366943,4.47865104675293,4.456166744232178,4.439642906188965,4.461931228637695,4.418130397796631,4.426463603973389,4.4372735023498535,4.4029364585876465,4.402286052703857,4.388777256011963,4.382716655731201,4.358579158782959,4.344540596008301,4.378183364868164,4.3448381423950195,4.322241306304932,4.356689929962158,4.322515487670898,4.304872512817383,4.290205001831055,26.0,4.289452075958252,4.270785331726074,26.0,4.263050556182861,4.248344898223877,26.0,4.245563983917236,4.215923309326172,4.224063396453857,4.2441725730896,4.1993794441223145,4.18960428237915,4.215976715087891,4.202689170837402,4.192896842956543,26.0,4.188068866729736,4.171302795410156,26.0,4.151548385620117,4.1665825843811035,26.0,4.147809028625488,4.152888298034668,4.172286033630371,4.148019790649414,4.134199619293213,4.1173930168151855,4.132218360900879,4.112509250640869,4.1056318283081055,26.0,4.09974479675293,4.103792190551758,26.0,4.099884510040283,4.091996669769287,26.0,4.084105968475342,4.09112024307251,26.0,4.100119590759277,4.084268569946289,26.0,4.078354358673096,4.0863518714904785,26.0,4.07645845413208,4.082465648651123,4.098621368408203,4.079526424407959,4.078574180603027,4.107483386993408,4.072651386260986,4.081637859344482,4.0954718589782715,4.086649417877197,4.073768615722656,4.0983710289001465,4.073811054229736,4.080811977386475,4.098285675048828,4.079862594604492,26.0,4.08984899520874,4.080950736999512,26.0,4.081995487213135,4.090001583099365,26.0,4.098982810974121,4.08713436126709,26.0,4.080237865447998,4.102177143096924,26.0,4.103242874145508,4.121513843536377,4.110279083251953,4.1053876876831055,4.144214630126953,4.137294769287109,4.132414817810059,4.161926746368408,4.139473915100098,4.151885986328125,4.158738613128662,4.161609649658203,26.0,4.160497188568115,4.162360668182373,26.0,4.163222789764404,4.172035217285156,26.0,4.170194149017334,4.183285236358643,26.0,4.187431335449219,4.205199718475342,4.216461181640625,4.209991455078125,4.244608402252197,4.219829082489014,26.0,4.2412190437316895,4.249952793121338,26.0,4.279199600219727,4.298351764678955,3.834230422973633,3.7972307205200195,3.810640335083008,3.8486270904541016,3.9511353969573975,4.279264450073242,4.284940242767334,4.3485236167907715,4.3184614181518555,4.316155910491943,4.398416519165039,4.391988754272461,4.4022932052612305,26.0,4.416596412658691,26.0,26.0,26.0,26.0,26.0,26.0,3.0204336643218994,26.0,26.0,26.0,2.7332704067230225,26.0,26.0,2.607464075088501,26.0,2.5369744300842285,26.0,26.0,26.0,26.0,2.2992477416992188,26.0,2.2240638732910156,26.0,2.1675729751586914,26.0,26.0,2.110128879547119,26.0,2.0556528568267822,26.0,2.029573917388916,26.0,1.9751280546188354,26.0,1.9402471780776978,26.0,1.9317293167114258,26.0,1.894876480102539,26.0,1.8648531436920166,26.0,1.8260509967803955,26.0,1.811607003211975,26.0,1.7630645036697388,26.0,1.7359421253204346,26.0,1.7224202156066895,1.7244359254837036,1.737136960029602,1.754699468612671,1.7556910514831543,26.0,1.7206196784973145,26.0,1.7176647186279297,1.6971617937088013,26.0,1.6776127815246582,1.683343768119812,26.0,1.686136245727539,1.6704034805297852,26.0,1.6643840074539185,1.661261796951294,1.6776057481765747,1.6900440454483032,26.0,1.7634785175323486,1.766109824180603,1.7814491987228394,26.0,1.7781659364700317,1.7738789319992065,1.7783868312835693,5.557629585266113,1.7711111307144165,5.6255412101745605,1.783942461013794,1.804072380065918,1.8114296197891235,1.8315435647964478,1.850669503211975,1.8727411031723022,26.0,26.0,26.0,26.0,4.492795944213867,4.707668781280518,26.0,4.406492233276367,4.6332902908325195,4.631497383117676,6.9824371337890625,4.616699695587158,7.043553352355957,4.4102091789245605,26.0,26.0,4.999593257904053,4.9926581382751465,4.966719627380371,26.0,4.823901653289795,26.0,26.0,4.245706081390381,4.192709445953369,26.0,4.175624847412109,4.144533634185791,4.15135383605957,26.0,4.132185935974121,4.126967906951904,26.0,4.117726802825928,4.137418270111084,4.124125957489014,26.0,4.1457600593566895,4.695423603057861,26.0,4.679035663604736,4.662618160247803,26.0,4.594216823577881,26.0,3.981316566467285,26.0,3.8349363803863525,3.7954022884368896,26.0,3.7638278007507324,3.7182376384735107,3.7095768451690674,26.0,3.683903455734253,3.6861722469329834,3.684415578842163,26.0,3.6696417331695557,3.6548373699188232,3.689962387084961,26.0,3.710073232650757,3.764132499694824,3.861140012741089,4.43488883972168,4.461908340454102,4.448915958404541,26.0,4.437891006469727,4.419839382171631,4.404755115509033,26.0,4.397637367248535,4.392488956451416,26.0,4.3903093338012695,4.3900980949401855,4.379859447479248,26.0,4.2956061363220215,26.0,3.7134408950805664,3.665107250213623,26.0,26.0,2.6370649337768555,2.577651262283325,2.624163866043091,2.6326656341552734,26.0,2.6531357765197754,2.6835765838623047,2.721989154815674,2.7473785877227783,26.0,2.799736738204956,2.80407452583313,2.786386013031006,2.7526695728302,26.0,2.7309229373931885,2.703146457672119,2.690340280532837,2.6795053482055664,26.0,2.639641761779785,2.62774920463562,2.6158273220062256,2.628877639770508,26.0,3.677899122238159,3.6578915119171143,3.6488542556762695,26.0,3.6697869300842285,3.6806890964508057,3.6755611896514893,26.0,3.6684036254882812,3.7262139320373535,3.71699595451355,26.0,3.7387466430664062,3.746466875076294,3.782155752182007,26.0,3.8428115844726562,4.359402179718018,26.0,4.3759942054748535,4.390554904937744,4.4070844650268555,26.0,4.406585216522217,4.414053440093994,4.391496181488037,26.0,4.3889055252075195,4.431276798248291,4.4346232414245605,26.0,4.437939643859863,4.540204048156738,26.0,4.540457725524902,4.527685165405273,4.380918025970459,26.0,4.541037559509277,5.16000509262085,26.0,3.6687183380126953,3.5078794956207275,3.403992176055908,3.388021469116211,3.391008138656616,26.0,3.434931755065918,3.4758262634277344,26.0,3.509694814682007,3.5695090293884277,26.0,3.7661731243133545,3.777961254119873,3.76973819732666,26.0,3.811439275741577,26.0,4.180821895599365,4.313379764556885,26.0,26.0,26.0,26.0,9.016154289245605,26.0,8.844714164733887,8.973184585571289,26.0,8.961651802062988,8.956089973449707,26.0,9.009483337402344,9.032852172851562,26.0,9.01020336151123,9.032513618469238,9.048794746398926,26.0,6.667185306549072,6.651420593261719,26.0,6.7145843505859375,6.839684963226318,26.0,6.976747989654541,7.062808990478516,26.0,7.075879096984863,7.089919567108154,26.0,7.0929388999938965,7.092931270599365,7.049922466278076,26.0,7.352674961090088,26.0,7.605432987213135,7.729236602783203,7.014531135559082,26.0,7.160257339477539,7.243998050689697,7.206794738769531,26.0,7.171563148498535,7.3081817626953125,26.0,7.690603256225586,26.0,7.673271656036377,1.8857814073562622,1.822960615158081,26.0,1.7837402820587158,1.7793282270431519,1.769012212753296,7.507292747497559,1.7802475690841675,1.768911361694336,1.758541226387024,1.7599055767059326,7.395254135131836,1.7710374593734741,1.7498434782028198,1.7394055128097534,1.7406835556030273,1.7399837970733643,8.78930950164795,1.756852149963379,1.7443797588348389,1.7475197315216064,1.8020926713943481,1.753565788269043,1.8117783069610596,1.7888926267623901,8.140122413635254,1.8154124021530151,1.8301806449890137,8.065851211547852,26.0,8.08770751953125,8.357399940490723,26.0,8.337333679199219,8.565106391906738,26.0,8.722955703735352,8.661985397338867,26.0,8.5890474319458,8.40722370147705,26.0,8.025607109069824,26.0,26.0,26.0,26.0,26.0,26.0,26.0,4.5313334465026855,4.539501190185547,4.523393630981445,4.487306118011475,4.640652179718018,4.565770149230957,4.6222991943359375,4.772797107696533,4.693757057189941,26.0,4.772175312042236,4.7419586181640625,4.731835842132568,4.7062602043151855,4.708382606506348,4.669154644012451,26.0,4.650835037231445,4.639471530914307,4.617136478424072,4.606166839599609,4.589807510375977,4.576408386230469,4.554030895233154,26.0,4.5266618728637695,4.514214992523193,4.5392889976501465,4.491798400878906,4.493261814117432,4.46285343170166,26.0,4.457320690155029,4.4209160804748535,26.0,4.104241847991943,4.087916851043701,4.040472507476807,4.048717021942139,4.033880710601807,4.010375022888184,4.007198810577393,4.004753112792969,3.993154764175415,3.970611095428467,3.986640453338623,3.964954137802124,3.9513349533081055,3.956193685531616,3.9317424297332764,3.936983585357666,3.9034595489501953,26.0,3.883838653564453,3.8880534172058105,26.0,3.8833088874816895,3.8656535148620605,3.8549365997314453,3.8848683834075928,3.857123851776123,3.848374843597412,26.0,3.8267056941986084,3.803043842315674,3.969635009765625,3.845914363861084,3.9804086685180664,3.9533565044403076,3.9505224227905273,3.971158504486084,3.931784152984619,3.9070799350738525,3.9480245113372803,3.933032989501953,3.916262149810791,3.9398343563079834,3.9064393043518066,3.8896567821502686,3.8897552490234375,26.0,3.8779287338256836,3.889934778213501,3.9116125106811523,3.8641929626464844,3.8791680335998535,3.903501272201538,3.8573896884918213,3.8445470333099365,3.9033594131469727,3.851562738418579,3.8446710109710693,26.0,3.7443017959594727,3.7313404083251953,3.711787223815918,3.6770949363708496,3.7252864837646484,3.670192003250122,3.6974430084228516,26.0,3.6881392002105713,3.6742827892303467,26.0,3.692185878753662,3.733025550842285,3.7140607833862305,3.698214292526245,26.0,3.640639066696167,3.6744627952575684,26.0,3.363898992538452,3.6904170513153076,3.327202320098877,3.3004202842712402,26.0,3.3122775554656982,3.307290554046631,26.0,3.275068759918213,3.221606969833374,3.1265740394592285,3.048417091369629,3.0148122310638428,3.021777391433716,26.0,3.0386431217193604,26.0,3.0604653358459473,26.0,26.0,3.233839511871338,3.2378697395324707,3.4851393699645996,3.2389323711395264,3.2211711406707764,3.5038251876831055,3.2331464290618896,26.0,3.229271173477173,3.221437692642212,3.4440550804138184,3.2264957427978516,3.3388874530792236,3.312865734100342,3.3921711444854736,26.0,3.5501534938812256,3.176093101501465,3.3559110164642334,3.1037044525146484,3.251072406768799,3.0897042751312256,3.0818841457366943,3.0905375480651855,3.068605422973633,3.063405752182007,3.0753564834594727,3.044767379760742,3.048929452896118,26.0,3.0659878253936768,3.1220641136169434,3.108837366104126,3.1327292919158936,3.128535509109497,26.0,3.123340606689453,3.123084545135498,3.1396474838256836,3.1227548122406006,3.135939359664917,3.1717565059661865,3.1332666873931885,3.283099412918091,3.1335840225219727,3.2738566398620605,3.219261646270752,26.0,3.2355103492736816,3.232173204421997,26.0,3.247652530670166,3.257173538208008,3.2835350036621094,3.3188133239746094,26.0,3.3669822216033936,3.3625712394714355,26.0,3.344257354736328,3.336839437484741,3.36313533782959,26.0,3.3685836791992188,3.3720333576202393,3.4300522804260254,26.0,3.641464948654175,26.0,3.4928929805755615,26.0,3.457543134689331,3.436077356338501,26.0,3.4344518184661865,3.4496898651123047,3.4639198780059814,26.0,3.4910476207733154,3.507235050201416,3.594954252243042,3.631993055343628,3.643173933029175,26.0,3.6672627925872803,3.6843764781951904,3.743244171142578,4.326889991760254,4.335024833679199,4.3311872482299805,26.0,4.3253374099731445,4.327436923980713,26.0,4.323537826538086,4.342533588409424,26.0,4.325642108917236,4.3276591300964355,4.326666355133057,26.0,4.319674491882324,4.3296003341674805,26.0,4.342494964599609,4.330454349517822,4.3343377113342285,26.0,4.354146480560303,4.344031810760498,4.370776176452637,26.0,4.356628894805908,4.369374752044678,26.0,4.381102085113525,4.422719955444336,4.4683098793029785,26.0,4.498923301696777,4.534503936767578,4.552111625671387,4.623563766479492,26.0,4.66607141494751,4.694591522216797,4.730075359344482,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,2.502784490585327,2.4882426261901855,26.0,2.4627578258514404,2.461061716079712,2.4662883281707764,26.0,2.455608367919922,2.4488720893859863,26.0,2.429202079772949,2.3946118354797363,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.6494199633598328,0.6368768811225891,0.6412092447280884,0.6322793364524841,26.0,0.6362441182136536,0.6227831840515137,0.6286136507987976,0.6254504919052124,26.0,0.6151220798492432,0.6182467341423035,0.6191842555999756,0.614203155040741,0.6181522011756897,0.6231881380081177,0.6033347845077515,0.6233609318733215,0.6020087003707886,0.6123725175857544,26.0,0.6111835241317749,0.5893039107322693,0.604966402053833,0.6050092577934265,0.5965640544891357,0.5958865880966187,0.609736442565918,0.603627622127533,0.6114376187324524,0.6116445064544678,0.6223143339157104,0.6115494966506958,0.6199448704719543,1.3736908435821533,1.365777850151062,1.3868409395217896,1.3858816623687744,1.351899266242981,1.3648936748504639,1.3828648328781128,0.5465523600578308,0.5394407510757446,0.545952320098877,0.5356022715568542,0.5217913389205933,0.5179680585861206,0.5089505314826965,0.49887004494667053,0.5030993223190308,0.495998352766037,0.5004779696464539,0.5058627128601074,0.5057838559150696,26.0,0.511554479598999,0.5202232599258423,0.5161105394363403,0.5193114280700684,0.5137191414833069,0.522739827632904,0.5153520703315735,26.0,0.5193067193031311,0.5176119208335876,0.51937335729599,0.5122772455215454,0.5144476294517517,26.0,0.5213381052017212,26.0,0.5226989388465881,26.0,0.5288824439048767,0.5301732420921326,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0"
